Species name,Seed plant/Spore plant,Woody/Herbaceous,Broadleaved tree/Coniferous tree,Evergreen tree/Deciduous tree,Legume/Non-legume,Annual herb/Perennial herb,Grass/Forb/Shrub/Tree,C3/C4,Tissue types,mean_control,mean_treatment,SD_control,SD_treatment,N_control,N_treatment,units,Reference,N amount (g m-2yr-1),MAT,MAP(mm),Latitude,Other resources
Andropogon gerardii,Seedplant,Herbaceous,*,*,*,Perennial,Grass,C4,shoot,2.6,2.3,1.5,1.3,6,6,g,Johnson NC et al..2003,4,*,330,35.2,CO2
Andropogon gerardii,Seedplant,Herbaceous,*,*,*,Perennial,Grass,C4,shoot,2.2,1.1,1.6,0.4,6,6,g,Johnson NC et al..2003,4,*,330,35.2,Control
Andropogon gerardii,Seedplant,Herbaceous,*,*,*,Perennial,Grass,C4,shoot,1,1.1,0.7,0.5,6,6,g,Johnson NC et al..2003,4,*,330,35.2,Control
Andropogon gerardii,Seedplant,Herbaceous,*,*,*,Perennial,Grass,C4,shoot,28.8,43.4,76.4,81.1,27,27,g,Silletti et al 2004,10,13,835,39.1,Control
Andropogon gerardii,Seedplant,Herbaceous,*,*,*,Perennial,Grass,C4,shoot,9.9,26.3,30.1,54,27,27,g,Silletti et al 2004,10,13,835,39.1,Control
Andropogon gerardii,Seedplant,Herbaceous,*,*,*,Perennial,Grass,C4,aboveground,263,282,42,42,4,4,g m-2,Reich PB et al. 2001,4,6.7,660,45,Control
Andropogon gerardii,Seedplant,Herbaceous,*,*,*,Perennial,Grass,C4,belowground,543,557,118,118,4,4,g m-2,Reich PB et al. 2001,4,6.7,660,45,Control
Anemone cylindrica,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,aboveground,60,29,42,42,4,4,g m-2,Reich PB et al. 2001,4,6.7,660,45,Control
Anemone cylindrica,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,belowground,324,147,118,118,4,4,g m-2,Reich PB et al. 2001,4,6.7,660,45,Control
Anthoxanthum odoratum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,root,0.6,1,0.1,0.1,10,10,g,Olff H et al. 1990,*,*,*,53,Control
Anthoxanthum odoratum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,root,0.6,0.8,0.1,0.2,10,10,g,Olff H et al. 1990,*,*,*,53,Control
Anthoxanthum odoratum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,root,0.8,1.8,0.1,0.1,10,10,g,Olff H et al. 1990,*,*,*,53,Control
Anthoxanthum odoratum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,root,0.8,3.5,0.1,0.3,10,10,g,Olff H et al. 1990,*,*,*,53,Control
Anthoxanthum odoratum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,0.7,2.1,0.2,0.3,10,10,g,Olff H et al. 1990,*,*,*,53,Control
Anthoxanthum odoratum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,0.7,4.4,0.2,1.2,10,10,g,Olff H et al. 1990,*,*,*,53,Control
Anthoxanthum odoratum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,0.7,1.5,0.2,0.4,10,10,g,Olff H et al. 1990,*,*,*,53,Control
Anthoxanthum odoratum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,0.7,6,0.2,0.4,10,10,g,Olff H et al. 1990,*,*,*,53,Control
Anthoxanthum odoratum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,5.9,9.9,1.1,4.3,8,8,g,De Deyn GB et al. 2004,*,*,*,*,Control
Anthoxanthum odoratum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,5.9,11.2,1.1,5.7,8,8,g,De Deyn GB et al. 2004,*,*,*,*,Control
Anthyllis vulneraria,Seedplant,Herbaceous,*,*,Legume,Perennial,Forb,*,wholeplant,0,0.1,0.1,0,15,15,g,Hanly ME. 2007,*,*,*,51.2,Facilitated
Anthyllis vulneraria,Seedplant,Herbaceous,*,*,Legume,Perennial,Forb,*,wholeplant,0,0.1,0.1,0,15,15,g,Hanly ME. 2007,*,*,*,51.2,Facilitated
Anthyllis vulneraria,Seedplant,Herbaceous,*,*,Legume,Perennial,Forb,*,wholeplant,0,0.1,0.1,0,15,15,g,Hanly ME. 2007,*,*,*,51.2,Facilitated
Antidesma cuspidatum,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,1.8,2.9,0.9,1.3,12,12,g,Burslem DFRP. 1995,*,*,*,1.2,P
Arctostaphylos alpina,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,1.7,5.9,1.6,5.7,3,3,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Arctostaphylos alpina,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,2,2.8,1.7,4.2,3,3,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Arctostaphylos alpina,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,12.9,17.5,12.6,20.8,3,3,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Arctostaphylos alpina,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,12.9,13.9,4.8,23.2,3,3,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Arctostaphylous alpina,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,12.9,17.5,12.6,20.8,3,3,g,Gough L et al. 2003,10,*,326,68.4,P
Arctostaphylous alpina,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,12.9,9.7,12.6,9.9,3,3,g,Gough L et al. 2003,10,*,326,68.4,Control
Aristida basiramea,Seedplant,Herbaceous,*,*,*,Annual,Grass,*,aboveground,33.5,1.9,33.5,1.5,6,6,g m-2,Tilman GD 1984,10.2,6.7,765,45,Control
Aristida basiramea,Seedplant,Herbaceous,*,*,*,Annual,Grass,*,aboveground,28.5,29.3,33.1,27.1,6,6,g m-2,Tilman GD 1984,13.6,6.7,765,45,Control
Aristida longiseta,Seedplant,Herbaceous,*,*,*,Perennial,Grass,C4,aboveground,85.5,92.6,22.4,0.4,6,6,g m-2,Vinton MA et al. 1995,12.5,9.5,309,40.5,Control
Aristida longiseta,Seedplant,Herbaceous,*,*,*,Perennial,Grass,C4,belowground,158.4,74.8,30.2,0,6,6,g m-2,Vinton MA et al. 1995,12.5,9.5,309,40.5,Control
Arnica montana,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,root,0,0,0,0,3,3,g,De Graaf MCC et al. 1998,*,*,*,47.3,Control
Arnica montana,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,root,0,0,0,0,3,3,g,De Graaf MCC et al. 1998,*,*,*,47.3,Control
Arnica montana,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,root,0,0,0,0,3,3,g,De Graaf MCC et al. 1998,*,*,*,47.3,Control
Arnica montana,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,shoot,0,0,0,0,3,3,g,De Graaf MCC et al. 1998,*,*,*,47.3,Control
Arnica montana,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,shoot,0,0,0,0,3,3,g,De Graaf MCC et al. 1998,*,*,*,47.3,Control
Arnica montana,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,shoot,0,0,0,0,3,3,g,De Graaf MCC et al. 1998,*,*,*,47.3,Control
Arnica montana,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,wholeplant,0,0,0,0,3,3,g,De Graaf MCC et al. 1998,*,*,*,47.3,Control
Arnica montana,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,wholeplant,0,0,0,0,3,3,g,De Graaf MCC et al. 1998,*,*,*,47.3,Control
Arnica montana,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,wholeplant,0.1,0,0,0,3,3,g,De Graaf MCC et al. 1998,*,*,*,47.3,Control
Arnica montana,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,wholeplant,0,0,0,0,3,3,g,De Graaf MCC et al. 1998,*,*,*,47.3,Control
Arrhenatherum elatius,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,wholeplant,9.3,39.6,2.5,1,5,5,g,Arp WJ et al. 1998,16,*,*,52.6,CO2
Arrhenatherum elatius,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,wholeplant,10.4,32.5,1.2,1.2,5,5,g,Arp WJ et al. 1998,16,*,*,52.6,CO2
Arrhenatherum elatius,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,wholeplant,9.7,30.5,1,0,5,5,g,Arp WJ et al. 1998,16,*,*,52.6,Control
Arrhenatherum elatius,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,wholeplant,11,22.5,0.2,0.4,5,5,g,Arp WJ et al. 1998,16,*,*,52.6,Control
Artemisia frigida,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,144.4,137.2,38.6,1.2,6,6,g m-2,Vinton MA et al. 1995,12.5,9.5,309,40.5,Control
Artemisia frigida,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,belowground,156.4,120.4,40.3,1,6,6,g m-2,Vinton MA et al. 1995,12.5,9.5,309,40.5,Control
Artemisia tridentata,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,26.5,75,2.2,6.3,10,11,g,Johnson RH et al. 1991,*,*,*,40,CO2
Artemisia tridentata,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,belowground,14.2,19.4,5.9,10.4,10,11,g,Johnson RH et al. 1991,*,*,*,40,CO2
Artemisia tridentata,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,40.7,94.4,5.6,9.8,10,11,g,Johnson RH et al. 1991,*,*,*,40,CO2
Artemisia tridentata,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,27,41,1.8,3.5,10,11,g,Johnson RH et al. 1991,*,*,*,40,Control
Artemisia tridentata,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,belowground,15.8,17.1,3.4,3.6,10,11,g,Johnson RH et al. 1991,*,*,*,40,Control
Artemisia tridentata,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,42.8,58.1,3.8,4.2,10,11,g,Johnson RH et al. 1991,*,*,*,40,Control
Artemisia vulgaris,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,aboveground,3.5,19.3,6.7,0.3,6,6,g m-2,Blanke V et al. 2005,8.5,9.3,586,51,Control
Asclepias incarnata,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,shoot,123.4,843.5,66.4,295.4,10,10,g m-2,Green and Galatowitsch 2002,12,10,1085,44.5,Control
Asclepias incarnata,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,shoot,140.8,627.3,73.7,335.5,10,10,g m-2,Green and Galatowitsch 2002,12,10,1085,44.5,Control
Asclepias incarnata,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,shoot,140.8,1264.7,73.7,518.9,10,10,g m-2,Green and Galatowitsch 2002,12,10,1085,44.5,Control
Asclepias incarnata,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,shoot,123.4,373.3,66.4,124.9,10,10,g m-2,Green and Galatowitsch 2002,48,10,1085,44.5,Control
Asclepias syriaca,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,wholeplant,3.7,10.4,0.5,0.4,4,4,g,Hochwender CG et al. 2000,*,*,953,38.6,Facilitated
Asclepias tuberosa,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,aboveground,12,13,42,42,4,4,g m-2,Reich PB et al. 2001,4,6.7,660,45,Control
Asclepias tuberosa,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,belowground,91,179,118,118,4,4,g m-2,Reich PB et al. 2001,4,6.7,660,45,Control
Aster macrophyllus,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,aboveground,404.2,262.3,140.4,95.2,16,16,g,Robinson DE et al. 2002,*,*,*,*,Facilitated
Aster macrophyllus,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,aboveground,404.2,238,140.4,216.8,16,16,g,Robinson DE et al. 2002,*,*,*,*,Facilitated
Aster spp.,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,shoot,130.7,262.1,56.6,123,10,10,g m-2,Green and Galatowitsch 2002,12,10,1085,44.5,Control
Aster spp.,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,shoot,130.7,99,56.6,107.2,10,10,g m-2,Green and Galatowitsch 2002,48,10,1085,44.5,Control
Aster spp.,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,shoot,190.7,496.2,151.5,223.9,10,10,g m-2,Green and Galatowitsch 2002,48,10,1085,44.5,Control
Aster spp.,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,shoot,190.7,261.9,151.5,225.2,10,10,g m-2,Green and Galatowitsch 2002,48,10,1085,44.5,Control
Atriplex triangularis,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,10.1,9.4,3.5,9.1,5,5,g m-2,Loveland and Ungar 1983,100,10.6,940,40.6,Control
Atriplex triangularis,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,22.4,44.8,18.2,17.5,5,5,g m-2,Loveland and Ungar 1983,100,10.6,940,40.6,Control
Atriplex triangularis,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,17.1,16.4,14,12.6,5,5,g m-2,Loveland and Ungar 1983,100,10.6,940,40.6,Control
Atriplex triangularis,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,15.7,12.6,14,11.5,5,5,g m-2,Loveland and Ungar 1983,100,10.6,940,40.6,Control
Atriplex triangularis,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,31.5,32.5,15.4,19.9,5,5,g m-2,Loveland and Ungar 1983,100,10.6,940,40.6,Control
Atriplex triangularis,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,20.1,27.4,9.6,40.5,4,5,g,Drake DR et al. 1989,13,10.9,940,39.5,Limited
Atriplex triangularis,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,13.6,17.4,13.6,19.6,5,5,g,Drake DR et al. 1989,13,10.9,940,39.5,Limited
Atriplex triangularis,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,12.9,22.8,20.3,5.2,5,5,g,Drake DR et al. 1989,13,10.9,940,39.5,Limited
Atriplex triangularis,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,17,19.6,22.8,13.7,5,5,g,Drake DR et al. 1989,13,10.9,940,39.5,Limited
Atriplex triangularis,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,23.3,23.1,21,24.8,5,5,g,Drake DR et al. 1989,13,10.9,940,39.5,Limited
Atriplex triangularis,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,17,16.6,12.9,19.1,5,5,g,Drake DR et al. 1989,13,10.9,940,39.5,Limited
Atriplex triangularis,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,shoot,46.3,58.9,29.7,68.8,4,5,g,Drake DR et al. 1989,13,10.9,940,39.5,Limited
Atriplex triangularis,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,shoot,31.8,42.1,26,31.5,5,5,g,Drake DR et al. 1989,13,10.9,940,39.5,Limited
Atriplex triangularis,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,shoot,29.9,55,32,12.6,5,5,g,Drake DR et al. 1989,13,10.9,940,39.5,Limited
Atriplex triangularis,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,shoot,41,45.8,52.3,32.2,5,5,g,Drake DR et al. 1989,13,10.9,940,39.5,Limited
Atriplex triangularis,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,shoot,52.9,50.4,36,24.6,5,5,g,Drake DR et al. 1989,13,10.9,940,39.5,Limited
Atriplex triangularis,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,shoot,36,33.7,29.3,40.5,5,5,g,Drake DR et al. 1989,13,10.9,940,39.5,Limited
Atriplex triangularis,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,shoot,66.4,86.3,35.9,108.6,4,5,g,Drake DR et al. 1989,13,10.9,940,39.5,Limited
Atriplex triangularis,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,shoot,45.3,59.5,37.5,45.6,5,5,g,Drake DR et al. 1989,13,10.9,940,39.5,Limited
Atriplex triangularis,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,shoot,42.8,77.8,50.6,17.1,5,5,g,Drake DR et al. 1989,13,10.9,940,39.5,Limited
Atriplex triangularis,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,shoot,58.2,65.4,74.8,45.6,5,5,g,Drake DR et al. 1989,13,10.9,940,39.5,Limited
Atriplex triangularis,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,shoot,76.2,73.5,54.6,49.2,5,5,g,Drake DR et al. 1989,13,10.9,940,39.5,Limited
Atriplex triangularis,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,shoot,53,50.3,41,59.3,5,5,g,Drake DR et al. 1989,13,10.9,940,39.5,Limited
Aulacomnium turgidum,SporePlant,,*,*,*,*,*,*,shoot,0,0,0,0,5,5,g,Chapin FS 1985,25,*,330,68.4,Control
Avena fatua,Seedplant,Herbaceous,*,*,*,Annual,Grass,C3,belowground,28,145,8,15,6,6,g m-2,Jackson and Reynolds 1996,*,14.2,*,39.2,CO2
Avena fatua,Seedplant,Herbaceous,*,*,*,Annual,Grass,C3,belowground,32,115,12,10,6,6,g m-2,Jackson and Reynolds 1996,*,14.2,*,39.2,Control
Avena sativa,Seedplant,Herbaceous,*,*,*,Annual,Grass,C4,aboveground,12.5,17.1,3.8,4.9,4,4,g,Gebauer et al. 1987,19.5,*,*,*,Control
Avena sativa,Seedplant,Herbaceous,*,*,*,Annual,Grass,C4,aboveground,17.7,30.4,14.7,5.9,4,4,g,Gebauer et al. 1987,19.5,*,*,*,Control
Avena sativa,Seedplant,Herbaceous,*,*,*,Annual,Grass,C4,aboveground,16.3,22.2,9.6,5.8,4,4,g,Gebauer et al. 1987,19.5,*,*,*,Control
Axonopus canescen,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,aboveground,108.6,190.9,41.9,0.4,5,5,g m-2,Barger NN et al. 2002,20,17.9,1063,10.3,Control
Batis maritima,Seedplant,Woody,*,*,Non-legume,*,Shrub,c3,wholeplant,768.7,708.6,2.7,2.7,3,3,g m-2,Noaman N et al. 2004,4,34,*,24.1,Facilitated
Batis maritima,Seedplant,Woody,*,*,Non-legume,*,Shrub,c3,wholeplant,768.7,719,2.7,2.7,3,3,g m-2,Noaman N et al. 2004,4,34,*,24.1,Facilitated
Batis maritima,Seedplant,Woody,*,*,Non-legume,*,Shrub,c3,wholeplant,891.3,817.7,2.7,2.7,3,3,g m-2,Noaman N et al. 2004,8,34,*,24.1,Facilitated
Batis maritima,Seedplant,Woody,*,*,Non-legume,*,Shrub,c3,wholeplant,891.3,853.3,2.7,2.7,3,3,g m-2,Noaman N et al. 2004,8,34,*,24.1,Facilitated
Berberis thunbergii,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,0.3,0.4,0.1,0.1,4,4,g g-1,Harrington RA et al. 2004,10,10,*,42.2,Control
Berberis thunbergii,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,0.4,0.5,0,0.1,4,4,g g-1,Harrington RA et al. 2004,10,10,*,42.2,Control
Berberis thunbergii,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,89,105,10,22,4,4,g m-2,Harrington RA et al. 2004,10,10,*,42.2,Control
Berberis thunbergii,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,99,86,22,14,4,4,g m-2,Harrington RA et al. 2004,10,10,*,42.2,Control
Berteroa incana,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,C3,shoot,2.8,3.2,0.6,2,6,6,g,Johnson NC et al..2003,4,*,330,35.2,CO2
Berteroa incana,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,C3,shoot,4.4,6.6,2.4,4,6,6,g,Johnson NC et al..2003,4,*,330,35.2,CO2
Berteroa incana,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,C3,shoot,4.4,4.5,2.2,2.9,6,6,g,Johnson NC et al..2003,4,*,330,35.2,Control
Berteroa incana,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,C3,shoot,3.7,5.8,0.6,1.3,6,6,g,Johnson NC et al..2003,4,*,330,35.2,Control
Berteroa incana,Seedplant,Herbaceous,*,*,Non-legume,Annual,Forb,*,aboveground,4.2,29.9,10.2,50.5,6,6,g m-2,Tilman GD 1984,13.6,6.7,765,45,Control
Betula alleghaniensis,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,aboveground,1,6.8,0.2,0.2,6,6,g,Bazzaz and Miao1993,40,*,*,42.4,CO2
Betula alleghaniensis,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,belowground,1,4.2,0,0.4,6,6,g,Bazzaz and Miao1993,40,*,*,42.4,CO2
Betula alleghaniensis,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,wholeplant,38,180,2.6,6.8,6,6,g,Bazzaz and Miao1993,40,*,*,42.4,CO2
Betula alleghaniensis,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,wholeplant,0.9,16,0.2,0.6,6,6,g,Bazzaz and Miao1993,40,*,*,42.4,CO2
Betula alleghaniensis,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,aboveground,0.7,4.2,0.1,0.5,6,6,g,Bazzaz and Miao1993,40,*,*,42.4,Control
Betula alleghaniensis,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,belowground,0.6,3,0,0.3,6,6,g,Bazzaz and Miao1993,40,*,*,42.4,Control
Betula alleghaniensis,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,wholeplant,35,165,2.3,7.3,6,6,g,Bazzaz and Miao1993,40,*,*,42.4,Control
Betula alleghaniensis,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,wholeplant,0.8,6.7,0.2,0.4,6,6,g,Bazzaz and Miao1993,40,*,*,42.4,Limited
Betula alleghaniensis,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,wholeplant,1.6,17.5,0.4,0.6,6,6,g,Bazzaz and Miao1993,40,*,*,42.4,Limited
Betula nana,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,13.3,56.5,6,16.6,4,4,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Betula nana,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,152.2,437.3,44.4,293,4,4,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Betula nana,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,wholeplant,201.2,328.6,111.6,44.4,4,4,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Betula nana,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,68.8,730.7,24.4,188.6,4,4,g m-2,Shaver GR et al. 2001,10,*,330,68.4,P
Betula nana,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,leaf,14.5,74.8,4.9,14.6,4,4,g m-2,Shaver GR et al. 2001,10,*,330,68.4,P
Betula nana,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,25.7,78.4,5.6,46.8,4,4,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,Control
Betula nana,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,aboveground,48.8,77.4,46.9,63.9,15,15,g m-2,Chapin FS 1985,25,*,330,68.4,Facilitated
Betula nana,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,Shoot,23.6,46.3,8.3,15.4,3,3,g m-2,Clemmensen KE. 2006,10,*,*,68.4,Facilitated
Betula nana,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,Shoot,23.6,31,8.3,12,3,3,g m-2,Clemmensen KE. 2006,10,*,*,68.4,Facilitated
Betula nana,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,Shoot,37.6,95.7,6.6,32.4,3,3,g m-2,Clemmensen KE. 2006,10,*,*,68.4,Facilitated
Betula nana,Seedplant,Woody,*,*,Non-legume,*,Shrub,*,Shoot,37.6,126.5,6.6,59.1,3,3,g m-2,Clemmensen KE. 2006,10,*,*,68.4,Facilitated
Betula pendula,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,wholeplant,0.5,0.9,0.2,0.4,5,5,g,Portsmuth and Niinemets 2006b,6.1,16.5,570,59.2,Control
Betula pendula,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,wholeplant,0.2,0.4,0.1,0.2,5,5,g,Portsmuth and Niinemets 2006b,18.2,16.5,570,59.2,Control
Betula pendula,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,leaf,60,54.5,4.6,4.4,4,4,g m-2,Portsmuth and Niinemets 2006a,*,*,*,59.2,Facilitated
Betula pendula,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,leaf,28.5,29.2,3,2.2,4,4,g m-2,Portsmuth and Niinemets 2006a,*,*,*,59.2,Facilitated
Betula pendula,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,wholeplant,0.2,0.4,0.1,0.4,5,5,g,Portsmuth and Niinemets 2006b,6.1,16.5,570,59.2,Facilitated
Betula pendula,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,wholeplant,0.6,1.9,0.3,0.4,5,5,g,Portsmuth and Niinemets 2006b,6.1,16.5,570,59.2,Facilitated
Betula pendula,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,wholeplant,0.2,0.3,0.1,0.3,5,5,g,Portsmuth and Niinemets 2006b,6.1,16.5,570,59.2,Facilitated
Betula pendula,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,wholeplant,0.6,1.6,0.3,0.5,5,5,g,Portsmuth and Niinemets 2006b,6.1,16.5,570,59.2,Facilitated
Betula pendula,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,wholeplant,0.5,0.7,0.2,0.4,5,5,g,Portsmuth and Niinemets 2006b,9.1,16.5,570,59.2,Facilitated
Betula pendula,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,wholeplant,0.4,0.9,0.2,0.3,5,5,g,Portsmuth and Niinemets 2006b,9.1,16.5,570,59.2,Facilitated
Betula pendula,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,wholeplant,0.5,0.8,0.2,0.5,5,5,g,Portsmuth and Niinemets 2006b,9.1,16.5,570,59.2,Facilitated
Betula pendula,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,wholeplant,0.4,1.4,0.2,0.5,5,5,g,Portsmuth and Niinemets 2006b,18.2,16.5,570,59.2,Facilitated
Betula pendula,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,wholeplant,0.6,0.9,0.3,0.5,5,5,g,Portsmuth and Niinemets 2006b,18.2,16.5,570,59.2,Facilitated
